model,subject,actual_activity,predicted_activity,actual_id,predicted_id,confidence,is_correct
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993488681026251,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633218248592,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633586297579,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633429237105,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633331746763,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633254269008,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633452819541,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.999339677343605,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633447629063,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633499149033,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516250862331,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633295503228,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.999363335832515,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633500717272,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516267060492,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516412676081,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516390377752,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516246971192,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.99935163310631,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993328830119511,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516199554928,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633644683829,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993760294364874,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993760192421643,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516099192743,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516062209835,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516310456667,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516292502932,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.999351629561035,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993489086600731,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516463945905,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633369422126,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993760265929168,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993760264784335,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993760314954219,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993528468086893,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633395174755,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516218065874,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516398695086,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516470130167,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993759907423648,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993760097758724,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.999363367308152,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633589330468,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993760165890723,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993645215284159,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993548415296962,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993645539587214,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993760091131452,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993760339126986,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993329379937951,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.99935164041145,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516326854809,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516086316111,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516278248309,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993580069310305,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993645346086247,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516216677903,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993449610074978,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993329042689081,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516670257936,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993450017283886,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993449946517241,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516397864151,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993633498435011,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993759993718492,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.999352808634346,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993760087354837,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993760181277758,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993645497544583,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993449835929216,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993449859082063,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516100469554,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516259670654,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516264878785,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516296654236,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993516089624396,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993328932551867,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993329077496299,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993329229326602,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993580133209411,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993645447723629,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993645448735651,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993580160504604,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.999334166188983,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993645318389388,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993329048318633,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993449849021827,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993449776235674,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993449569645987,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993279258115526,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993016436476041,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9992528658580206,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9992585166838841,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9992768929023292,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993559487963717,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993366658978217,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993612705890702,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993467678427242,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.999349510180755,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993495178491444,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993495182019198,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993307182219531,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993342083016169,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993495150165697,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993495176407517,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624514572865,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993739682968527,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993412834670324,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.999346328817118,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993462724322271,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993149758273832,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993307373824001,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993495147667801,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993307608627348,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993343850529931,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624668478686,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993559029334104,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624425441269,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993342165315531,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993342456300213,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624669041519,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993625111854381,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993495917594772,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993341861588686,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624443082245,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624564090755,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993307199986712,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993343880424427,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.999349521347404,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624818039665,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993626048595255,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624646347687,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624612698279,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993307494051842,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993307357328626,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993341935363691,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993495017752678,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993495327315826,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.99934952490434,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993342110409137,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9992960108298956,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993440546930712,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993285971534855,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993341987567173,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.999334280039869,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624547404126,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624451911522,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.999330726604552,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624577686777,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624480481436,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993440487370779,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624691354815,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.999325099747329,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993440510512855,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624742435113,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993294375781131,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993474527899968,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624805118267,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624857766252,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.999329176951311,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993286194157246,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993474727929802,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993341823502966,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993307254220603,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993494996998885,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993342086795174,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993341900757522,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624554803388,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624684476803,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993307354719438,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993624617913777,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993415047402391,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993481733407825,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993148451912852,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993427121934731,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9993495164534912,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.999296207303141,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9984039608134787,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9952008476602746,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9720979902141272,1
stacked_ensemble_lgbm_et_svm,101,lying,vacuuming,1,16,0.328757093558565,0
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.25746948342140474,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.37710993033373624,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.618430351882699,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5353588316921837,1
stacked_ensemble_lgbm_et_svm,101,lying,vacuuming,1,16,0.31382540744046106,0
stacked_ensemble_lgbm_et_svm,101,lying,vacuuming,1,16,0.427622620773666,0
stacked_ensemble_lgbm_et_svm,101,lying,vacuuming,1,16,0.47650008626062246,0
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.28739224926636237,1
stacked_ensemble_lgbm_et_svm,101,lying,vacuuming,1,16,0.3228258393513556,0
stacked_ensemble_lgbm_et_svm,101,lying,vacuuming,1,16,0.2666500250163019,0
stacked_ensemble_lgbm_et_svm,101,lying,vacuuming,1,16,0.27761753008344126,0
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.23518240436334004,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.31898996740683466,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5054262709998567,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.4423328252977135,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.3492411667606684,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.3700319783425422,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.48588090355453045,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.4786095304739676,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.4014940893958614,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.4465675574330132,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.3970615248669574,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.4631954957193763,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5641687336040271,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.561384398856419,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5793494165965167,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5885458446423492,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5100415465250587,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.4799340139625419,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5083679765997535,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5638700800471478,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5411226910188891,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5349172641224716,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5590341514942305,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5947920024736801,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5842277946560361,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5101988324863865,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.4475446813673938,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5345255441055359,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5273017339198871,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5176892355645337,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5287250227169821,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.512974907757446,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.6062808357749799,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5465433553356145,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.4621808471724527,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.50157048056705,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.49636314416012695,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.567712271356943,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5429780856990934,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5454339210841082,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5785528402546957,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.574575177515229,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5386499462374098,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5224730192037415,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5135632151668866,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5155090672757351,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.49929225959348544,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5520641122547005,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5728954874917225,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.6180841251454989,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.6278803948915944,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5616704587893665,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.4919600035035278,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.4325717235481471,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5776690001839059,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5317434014862205,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5423951007162497,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5597860303332856,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5975423255411458,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.565319992257385,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5541982823763068,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.4429225764837704,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5092066053520374,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5725921833957112,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5552973385332469,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5091898492919767,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5007744672394919,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5927507519064478,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5945294200378407,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5660817709777355,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5259974748052358,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.4128992657480916,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.4759752987083462,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5794507059534987,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5347014059384483,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5773074471038762,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.2654284178916543,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.245081319517967,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.36046036378969454,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.8378727897349575,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9245427064078418,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9781002875251815,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.7044095393485282,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.5911010755038197,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9656360448331726,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9643827264156556,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.977663653517246,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9910981629895076,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9973820976275738,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.9986674262973618,1
stacked_ensemble_lgbm_et_svm,101,lying,lying,1,1,0.998786635556723,1
